,x,y
782,297.6279904524036,333.2110582840757
783,307.042209742614,327.99319416998236
784,313.3884174762186,307.99617129664216
785,305.2911869975378,319.84636896514974
786,297.73549488657966,303.85169836291846
787,305.53955386520505,294.30553480154254
788,298.69745100844943,324.73339530576743
789,298.5823470510845,315.19866320785275
790,312.8555104901036,310.9603056476611
791,306.4157054368067,320.13949532777536
792,302.8676086873743,311.7969998840675
793,311.06671545294154,322.5046476406438
794,311.3005589610174,332.2211764661129
795,312.4048016398796,311.28386787471624
796,314.9211404299755,294.2657613496169
797,313.9824299727428,322.89053469750434
798,313.60048612271765,319.4433432024028
799,304.12415405022205,308.11949469789647
800,301.01244692621964,321.45854150830775
801,312.6986903138249,311.8226132595567
802,307.86488430475254,325.1031532872498
803,297.1894479583804,318.73443673042505
804,313.1531436017319,311.9130975522336
805,309.37018380214926,333.4107591036062
806,298.527657273719,297.0079628506073
807,298.6740290174906,330.490915269636
808,297.4790268419433,321.6494799225053
809,300.52556469799305,304.06156427271367
810,302.39783921525424,313.70978153429536
811,311.9930274420259,297.92380790173144
812,296.96857593484305,317.71865100063894
813,304.6348102277253,312.56645994514963
814,308.51496341293506,314.6513249103781
815,315.18098583043286,322.3100326565999
816,309.601711448172,305.5306184387639
817,299.18760156509023,308.7723602964699
818,312.9163586652117,303.6049152963225
819,299.7118118435575,331.518494571789
820,297.92387958145974,325.543473866077
821,313.00486145510655,319.2938053764461
822,315.52592462731724,311.01401898651136
823,304.32424612304527,327.25887005259733
824,304.9937887834729,333.110751879792
825,303.9210584458688,319.6940239242728
826,310.9748640170082,319.6189744548194
827,306.832098109634,313.0451967581032
828,311.95363179740025,302.81324788333757
829,305.14442191861843,308.64055607341913
830,314.69817688577433,301.6803086717458
831,314.59267891514435,326.8257838599869
832,298.6300171981838,314.27792841552184
833,304.8872677753617,330.6366754737595
834,301.0087672069467,297.68671742851575
835,311.5192530622443,322.6653858512926
836,296.4812866914243,316.286626196742
837,296.47973402408013,310.30183108310666
838,315.58684351064215,301.0774576177488
839,302.8161002024995,310.39038724105126
840,308.68187020767556,301.30363171811393
841,302.56988636869755,317.6627090495911
842,301.0828286289201,330.9861087541874
843,299.44857495316256,311.3847603615939
844,313.46870622805693,326.39038822652395
845,299.8591777433264,304.7138769207053
846,302.50782613788095,302.5108737063846
847,308.5269875638862,323.8856461666872
848,298.0655595997333,321.11785614886855
849,303.5667078185603,299.0699028553657
850,310.4799619137165,301.19547873701464
851,314.074355215244,297.06593663712374
852,305.40133717883856,314.8459894724924
853,311.3283696547942,300.9406906224837
854,298.9134724930463,309.79467645855976
855,314.52053369847226,332.7711049889842
856,301.38704964452995,298.3377878169956
857,301.72838510236045,332.86007694391833
858,314.58553180515327,330.83088896863524
859,303.5953122605011,317.55819409008984
860,308.5098503519918,300.33761055163086
861,306.6985664044031,323.88557355202715
862,299.5254315225891,297.1076901410454
863,297.6313930824059,327.6954012637949
864,312.7614798675414,310.4197984290043
865,306.2083581694055,302.83474572288407
866,312.03568211555347,295.7521914684825
867,315.26715234820364,319.759395133582
868,298.5822385004253,322.58375973157956
869,311.9545681263794,314.28916041530175
870,305.71661584209517,295.4070033013779
871,305.7403913008391,328.2859798241544
872,302.08712313645043,295.66272213944364
873,302.376642311882,324.1338543576842
874,297.9072475501585,301.3324262831891
875,296.2291980237669,321.99133740140917
876,308.3294889615074,328.26724653250386
877,299.91147480000575,309.9505510631463
878,307.13132398513227,304.1598513748476
879,314.27622331289416,326.7049258431634
880,313.4173455836245,331.8847668531516
881,308.24413610775747,305.69532818978325
882,300.24015083679626,302.1398652138204
883,297.36340099545777,304.9439375824826
884,304.2323790302783,302.21021412683126
885,303.11532875352384,312.11790919572366
886,308.15302816476134,333.5053876172675
887,315.73196055718194,327.93391852195214
888,296.3213197602711,328.27783788567274
889,306.5765687810609,326.15562443037925
890,308.6762214757339,313.0599775584425
891,297.8551408470421,327.7152680087223
892,301.5662150054147,308.02220812782457
893,313.4648623976873,305.04272046600533
894,309.56986984649217,324.55928620699075
895,306.38382023896185,311.05544776919606
896,312.2625290643497,324.77494953242206
897,299.65097130499123,320.7097709712521
898,309.82781330280375,310.9298795643902
899,309.13371328398927,329.7723350608505
900,-10.12874048792046,-3.86810570732597
901,-13.121610340171788,-18.809758867674482
902,-38.838169609427304,-41.350553634905474
903,-11.011725966927854,-9.838929133372517
904,0.7253745929193167,10.890324776865137
905,17.721009929842438,18.777850888285396
906,26.966943560410193,32.16098584558892
907,-9.903711262458199,-6.151770717878438
908,4.43457915415121,6.825807424752126
909,11.747619255623734,12.570025703032755
910,-1.1391750557311817,1.58034589242092
911,24.34950711625121,25.721766863984186
912,20.736857680561258,13.557046018187085
913,9.425749659345685,5.417486600124356
914,7.755712805954008,11.540536523811467
915,-3.099711615859081,-3.8245058640263023
916,-16.367740538910024,-6.653837263043255
917,-21.481590757273853,-17.81393316356225
918,-16.86654170207313,-16.425334568149538
919,11.937098028418951,9.06255276503213
920,-13.671734884993766,-12.73694015890565
921,15.583410389438836,22.841638438794188
922,-14.142580506037898,-6.907306943918309
923,-14.476287775696173,-16.160206297026857
924,-2.747521468102366,1.9450539939056914
925,0.16038702635709118,-1.8350424949903816
926,4.676869749014907,-6.6090079094038785
927,-5.283375786479677,-7.101630795974387
928,8.846702021933972,12.912104240451125
929,19.31029561297686,26.54044643648744
930,-10.20173140983594,-14.590249949391813
931,13.222977382811429,16.426370648836546
932,5.4338945397900025,8.129653650435493
933,-6.003513746657868,-11.352464365672217
934,-4.911763684401797,0.5694498193838252
935,-2.1773158603726506,-0.7670691496578902
936,6.354556344738004,7.845280146483473
937,7.863529722558299,5.7290469009072424
938,1.1064623714665036,-8.09693787463024
939,16.377588041156926,17.193430148888893
940,1.5458338629237054,-3.3088707651968496
941,10.910548161252066,5.778734756132366
942,-30.478458232849157,-25.92508970666534
943,-4.358910158280658,0.9130057788159751
944,-10.439434778680255,-12.614872199244498
945,2.577935822423269,2.160118833384495
946,13.86462701529977,7.175876306539705
947,-44.980252461762014,-37.248679443590554
948,24.564155504451527,31.229270225275513
949,10.330824338444025,19.367247116510732
950,13.048460711081457,12.09245154409696
951,-6.805041421524936,-8.072047342539674
952,41.5454720150692,48.83534841879886
953,-17.76740241567883,-13.689231148545392
954,6.837935921093583,-3.0078458462237605
955,-5.3258863195152095,-1.9430885930416308
956,5.062842295369055,11.768668513677909
957,-17.39330140808577,-19.648294024140867
958,-1.2140226181621143,0.7844176633552123
959,-10.073874564269554,-3.8308538546891326
960,16.975259999198755,17.37426452454959
961,7.503463984752159,4.385406175959562
962,1.5738343542846596,3.7269801642485767
963,-4.780826182679386,-8.391923139192203
964,6.582891847429099,8.621338911457965
965,11.267961983647432,8.558251186073988
966,15.869862416028608,19.969778040241977
967,-0.012522596318807366,7.347735372446187
968,-3.4110313933827356,-14.069615113270439
969,-17.545343199309343,-15.810433333770433
970,0.2637881725793499,-0.12450272117056135
971,18.044895546559793,19.81470700959481
972,20.042325241931348,23.736405975885408
973,19.649156410593328,12.900518008567259
974,25.137327984472563,22.57694701520969
975,9.441302700178355,15.406339011546724
976,6.1293900570852236,3.603414308245907
977,1.1437105792284563,2.148443506406205
978,20.971544359268286,24.088451884118548
979,-22.306592290615097,-25.035766605377844
980,-1.1382079960864262,10.07102747498064
981,19.1837926224064,22.1393995913875
982,-8.550650604585854,-10.1614357821195
983,-4.358620754685722,-2.3860882844484674
984,-22.534627657976294,-25.54137545924887
985,-4.52815906767097,0.5160415823857278
986,-11.543066908488328,-9.517544914253724
987,10.130807401561635,7.207134828824493
988,-1.9746577453557888,-1.282686803885769
989,21.778626769849897,27.493298294422875
990,4.106418452350958,9.782642073603132
991,-15.907948240763726,-14.702466384265728
992,-13.04410294180104,-20.400272399668914
993,-2.1396402223461815,1.031310250525371
994,17.49812052078614,12.6771487556727
995,2.5954084210717308,3.26623351601034
996,-16.643810945097357,-15.840079735138442
997,-15.189489796060853,-16.858452573775157
998,-2.2400136702992652,-6.478678055594161
999,-2.6244469958192016,-16.02984416250772
1000,38.02617796791975,43.34602934763805
1001,16.958465286740697,16.677678870523778
1002,19.925947627588666,24.804544754161835
1003,-23.377720115127513,-28.32976379252336
1004,-21.054925699674325,-22.41331082621288
1005,-11.79460649698613,-7.90200690987354
1006,-0.1358150363649322,-10.790974737254562
1007,37.45802711860681,43.09474746274626
1008,6.284779854315856,8.111691407001182
1009,25.205254114032687,24.620247089707924
1010,1.0567754439362684,1.9746756357798823
1011,-31.77392502184271,-39.56967948929263
1012,12.329408332076245,14.19831533181917
1013,-6.773088398639266,-7.255766505823667
1014,-10.667425929266228,-13.370130878384145
1015,-0.391873788057459,10.014144310684818
1016,-14.325086574131348,-11.150335869418175
1017,7.323104567600048,-4.372832312426335
1018,-20.79736804353182,-16.874375395817317
1019,12.156535086474086,16.982703506301444
1020,10.572667164595106,7.704104225281836
1021,-15.71379323207228,-20.147024830561385
1022,-15.907498457415741,-17.434235575266854
1023,-14.092440400953699,-15.937004798543185
1024,28.032827849527187,30.652536413837815
1025,-10.064015591785513,-14.630072800723898
1026,-49.77357011134451,-32.995705281953995
1027,-13.586157069226344,-16.126092868191325
1028,-16.91397247534413,-17.792358990025647
1029,9.573655797479482,10.870991554661607
1030,9.351906759258481,3.6549850730015114
1031,-12.007639665875525,-16.92255794247612
1032,-22.647138586683447,-25.755685884638147
1033,3.5292221983360124,5.42074655608197
1034,-0.6004266175042783,1.5126455932483
1035,-9.181055503652123,-11.631570587361342
1036,21.252897768744415,21.4978340921633
1037,-6.547426114453376,-9.019217673304329
1038,-7.0483309378880605,-8.117495563868712
1039,10.123961305300897,7.178044648740815
1040,2.9719780439445085,5.520712595737413
1041,-0.9881749893184446,0.2738777648825841
1042,23.01939980546414,17.059902139106846
1043,-22.034453695530246,-26.64668791619843
1044,2.84773491348622,7.418888464969476
1045,-13.364187327576426,-13.080411260653687
1046,-14.203224898855353,-8.58779712395237
1047,13.271241739540304,9.093094574091914
1048,6.986187791951632,5.983834241801378
1049,22.253970693510738,17.31203401125628
1050,-8.96289542000935,-9.456719645873843
1051,-24.013643875162728,-23.542994558389264
1052,-11.936129331457828,-17.35515456034981
1053,6.196528549680469,6.574120363946122
1054,0.8395293615688704,-4.218996843087352
1055,-21.146133786596863,-21.612133594563495
1056,25.480908147552473,24.272089467530726
1057,-18.39137446596028,-14.346425068754986
1058,17.46676991887662,16.610403658587707
1059,-3.6956078680576048,-3.4841671904201763
1060,4.4487191879281776,6.97427613083674
1061,-4.011380235406679,2.555483847107019
1062,0.2939328107570714,-2.9571903002284343
1063,6.378253650513605,4.850504307290524
1064,-4.739723006506267,-13.198056275481829
1065,16.107807257543854,19.62800708702805
1066,-3.585789351328499,-7.672783855700631
1067,-0.54367746261565,-10.427955531054913
1068,-18.438237157176673,-6.2196915735626845
1069,8.705779213479659,7.742416790805442
1070,-1.2904872704030812,8.411335662565136
1071,13.321793721069845,12.845471333173293
1072,10.872502864990993,2.798331334132916
1073,6.310367736509305,12.680091986839653
1074,21.3589665150281,13.670995456960206
1075,-14.83165125059445,-9.91908433613593
1076,-17.551337091359454,-21.45079341209605
1077,6.117016814215233,1.4927560125325996
1078,-16.580549756799687,-22.32192670433465
1079,-11.381656809342278,-9.806508580688094
1080,7.2457579143419295,13.477005475354673
1081,5.902573367281261,4.706298634784664
1082,10.709549368416976,16.300520258553256
1083,-0.8729976760424045,-3.507628527258687
1084,21.95929371980818,23.151303020312877
1085,20.559193048980724,19.330579128670237
1086,13.517556575948769,11.87384443182764
1087,6.190798955024193,1.3408277309328782
1088,18.02899904724533,12.013726831411432
1089,29.11389907477892,28.330905854383115
1090,-12.6658886268109,-8.170870882230398
1091,35.415993061959014,33.38961259228522
1092,-3.2855391925584225,-6.843798506953007
1093,-22.843521392012065,-23.86344417646254
1094,-5.028713806890789,-9.692796029665873
1095,-24.838737355991423,-30.916782575952944
1096,3.612270590728806,8.499786970096048
1097,-4.775103152451395,-2.777979740909258
1098,-16.26957364752302,-17.523580347942193
1099,-4.124356192100471,-0.18005902767031445
1100,-14.622657044913826,-15.843819445506227
1101,3.814287745653729,3.3075666671980675
1102,-0.9991378440970873,6.253426209301103
1103,-9.82486952776445,-10.061263876736728
1104,-5.279384313685103,-1.0654723407935867
1105,-11.959504467689925,-14.484607093696948
1106,-3.4721969493756673,1.8039439846040262
1107,15.999154733538795,16.44749544260591
1108,-9.185444163222646,-9.814766299093211
1109,7.2367644899007555,5.7146451835668275
1110,-1.8819611379128696,3.59201835836212
1111,24.911921301156607,33.96613010753687
1112,-4.6656312903716834,5.4765015028186514
1113,26.328509464885272,29.099667385203162
1114,7.9481306451928315,7.7969671347773435
1115,1.9114959598261723,-3.3931094878427484
1116,11.121632618867027,16.15856045227693
1117,-7.836600546888046,-15.161934398750205
1118,-22.426432260968383,-16.90644564416884
1119,-9.885708147599832,-10.922461603158533
1120,-1.5143252257174666,-1.8854836641402435
1121,16.84299596645604,16.45952017727785
1122,7.677321170214083,11.031591442035738
1123,-9.798270030585762,-18.196175338512816
1124,3.90729961247475,7.059694625248575
1125,12.083856973926355,11.90721266292632
1126,-15.947129536140636,-8.611456149994925
1127,30.34979222595402,32.56373794985981
1128,-5.361856829756671,-6.02114785632229
1129,-11.851672115746762,-6.695030162242383
1130,-19.892387051662862,-19.848123369542726
1131,-32.382878420367895,-36.76282590713303
1132,-1.5213450947213434,4.496091566010342
1133,-9.170002327166774,-2.4853267151381333
1134,26.851674482078245,27.799619914829183
1135,0.010549585228898373,-13.372070379504995
1136,-5.93464736444279,-4.00805054752784
1137,-7.701105180613341,-9.052413897341726
1138,-18.44982533515301,-19.151442991486256
1139,19.16516327107731,16.216157746466738
1140,15.044496883946762,10.64470301418842
1141,-1.9105440641300397,-7.492862258543392
1142,12.344410088474154,7.334956577419183
1143,6.605813715952836,5.010664834412591
1144,-27.33803661924585,-31.894378732141945
1145,39.657361279733045,40.003972707828794
1146,6.947755958978155,18.68020130435397
1147,0.6511824441961969,5.855997140727525
1148,-20.65195801003356,-19.7751186213918
1149,-23.950086646460225,-26.878394356535704
1150,0.9079584360570472,5.175131676820837
1151,-21.55757494257915,-14.417633137987613
1152,8.30065288291327,9.082438168419024
1153,13.714593298507573,15.35295101989583
1154,18.122732385369034,19.342064609497285
1155,3.848095125145735,1.632523070988062
1156,0.9489357528438539,-3.9170215377212028
1157,-25.261838597847564,-27.23720132305928
1158,-13.957944642489212,-30.397289142741585
1159,-19.205719143543533,-16.945323521985323
1160,-23.109805914177137,-26.316700219854418
1161,2.347160754980572,-0.2404876071075499
1162,-34.40496701482951,-33.56412495944006
1163,-12.932397844092456,-20.661127563781264
1164,5.525419195253883,6.812509773835405
1165,1.6885446861943187,1.3539929810577624
1166,18.43749515823639,14.479141457279574
1167,23.583376438377574,20.946143297247808
1168,16.481512777141894,22.816605159550814
1169,12.890816546058305,11.10659133328791
1170,3.082993914320877,9.870878609894483
1171,-10.149212082985624,0.3185293249646821
1172,-12.77382358306718,-19.82063378352701
1173,4.402913194966731,8.154606952254285
1174,13.372921034623936,10.661448766466469
1175,-11.422829284199455,-9.822286534623663
1176,-14.654802345915108,-7.278346515409902
1177,26.051312186868913,36.73298543400789
1178,-16.060455504926576,-16.14409966533804
1179,33.82211587233516,39.82032417588975
1180,-10.263764589908499,-8.29571773849127
1181,-5.812457736041946,2.8722964967824396
1182,7.09382306267011,6.906586174380204
1183,-4.090157362809019,-10.457360910176323
1184,0.69247194777178,-3.559278133764005
1185,-31.662467995208218,-39.21533879646576
1186,14.7193207216492,24.61025514554078
1187,16.542117640530666,16.943733149006377
1188,-7.448124213319708,-15.75491791416863
1189,-8.582404234794552,-7.292699444901964
1190,19.222130132389143,17.412120731991596
1191,18.14837049555024,25.043561415764863
1192,-10.998264959038053,-0.6408922781468245
1193,9.02538903501513,15.04151417082458
1194,2.4284963441253877,-2.022132177182783
1195,-1.6787212237287963,4.673878378906065
1196,14.382282762071167,16.544870292400475
1197,8.003093664375521,7.644835565573017
1198,-26.112730859468233,-28.90633544549167
1199,-2.6815636863334436,-3.6337471206746397
1200,15.732744602019247,22.22704759573248
1201,29.588392127400958,31.977501139064742
1202,22.080006081165354,16.45794212033819
1203,-5.297763844606492,-3.0022138895164607
1204,19.33558837271748,17.10632423471175
1205,4.7054270850928415,12.907582676604157
1206,2.0382447489691318,6.580317790053762
1207,26.851758711859247,24.79030450115784
1208,8.418968091193275,14.312215265749382
1209,-10.884857887462726,-10.467646492657295
1210,-13.639518758160763,-19.176356526605147
1211,6.4653323613057445,4.954348600551483
1212,14.261439334071518,15.462119054657572
1213,14.371763771086446,10.304388210269979
1214,19.78436268880896,17.228152197268304
1215,-5.826583474165284,-9.189907951074858
1216,-19.462118396730705,-28.810838463307856
1217,-13.752186472664931,-16.46191207487276
1218,12.79083086473932,10.167825786892845
1219,-25.389306710884902,-30.613225412786228
1220,16.500187654337683,14.161750068321503
1221,-31.129788263399124,-37.70553106137322
1222,5.239504106734703,5.19130503487866
1223,1.5733195987166888,-5.532093137041797
1224,-18.46727085110531,-20.468245270098933
1225,-34.38878614562836,-36.49064738155096
1226,-17.696500527028615,-15.27476808444862
1227,1.694116704389589,1.1844708165880335
1228,4.255033901182786,6.672850494897142
1229,21.985140361320045,25.171313258753536
1230,7.480828514906948,4.051702340398126
1231,8.699566390773509,11.86258620239714
1232,7.67994981999076,15.719679258928922
1233,-10.32680713959808,-14.291113112372422
1234,6.543775335577405,14.083764177805987
1235,-8.27678523404639,-10.316062805713315
1236,12.717547713830733,4.778770737128815
1237,13.327596943483691,19.17130978719919
1238,11.353141107445897,-1.1948582725188852
1239,9.436247962928697,14.968088248283873
1240,18.76250568953273,25.189128011969977
1241,-4.170341117737813,-2.4512308001001095
1242,5.376647399327307,12.452131852255338
1243,-4.060197804196175,-8.042108095657387
1244,14.769635905960964,15.50797865584891
1245,27.21644178373907,28.609171847778146
1246,6.042272976751239,8.704659204259091
1247,-4.24796826350375,-3.424077996000938
1248,-13.821341900255064,-16.941590579443012
1249,-23.00122230204275,-22.892220149018303
1250,12.351895661202139,15.017349221954841
1251,23.006269439417665,20.04070651358751
1252,-18.84180935610351,-23.962344883590116
1253,-10.133240656990568,-12.421916975247697
1254,4.942540053547221,6.541432421353139
1255,-6.897612650077407,0.6089947931203421
1256,-13.598547272007325,-4.695453474985772
1257,3.9439374780170118,-2.770801569230879
1258,-6.53709723310808,6.120651834875524
1259,24.54828259262701,31.93690536789017
1260,13.183743727673432,8.675796136434592
1261,17.674771172838085,20.27713063596687
1262,7.54695339392067,2.881444600245114
1263,38.06497717517323,28.685088222763973
1264,10.292433927619351,3.0786099679314343
1265,-1.849579190707432,-1.0245581027636037
1266,-1.1587272215876858,3.028849604832895
1267,7.8646635136266525,6.710929454112449
1268,2.72872260882483,10.337903205704722
1269,12.485042081902257,12.455881627558309
1270,-13.162550528786017,-6.909883102481571
1271,6.12305731822755,11.996234536308988
1272,0.6987337670853475,0.07308397176870324
1273,3.8620878919678634,6.0532464986713155
1274,3.677683424950341,0.6325081736513081
1275,1.894344284498446,-2.2553525619359824
1276,-6.246791474070017,-3.9439188878502764
1277,-29.550921912221547,-42.51989087697404
1278,5.684046742834251,10.878139769082367
1279,0.3231600041449435,5.476097664909661
1280,-24.079365281825517,-29.744397447124264
1281,28.854038596274805,30.299595694431368
1282,-26.382510222985033,-19.176734057973228
1283,13.12492302340795,13.329864629723602
1284,12.051043213143107,15.530497660575413
1285,1.5185592202036728,-4.109454855189281
1286,-21.92527024150651,-12.473330933140733
1287,13.164826236896086,19.959130362457444
1288,2.7368365180420606,2.4831703461883183
1289,-20.48063773683273,-15.559400138159337
1290,1.3348722480216066,5.477184333949668
1291,1.405100827886318,4.591471097053146
1292,-8.98982118398591,-4.265993251817644
1293,13.185978270263828,8.770728847012958
1294,-7.3394262854418075,-1.5315104868497058
1295,-1.8162842804512458,-2.1351612934158943
1296,-8.371327626829562,-2.430540586604097
1297,0.28905235683110925,2.982996970088568
1298,-29.995127296554003,-32.867451420121284
1299,-21.55185736494236,-11.256260950985126
1300,-199.98471413093304,507.5249114039113
1301,-200.00080535377816,497.60988546609826
1302,-200.04007401544547,502.1223012306947
1303,-200.00574466153125,493.78356456930265
1304,-200.0587691658242,492.0387018599078
1305,-200.01226064150552,499.79176084718597
1306,-200.074216754327,500.011197792221
1307,-199.96685444850732,507.6665211443996
1308,-199.952901559717,488.2939124246412
1309,-200.04026995956002,503.7765564509416
1310,-199.92150787557281,505.21443407737877
1311,-200.01613887553196,504.7956878265657
1312,-199.83396663265674,507.54891845578794
1313,-199.86353744200565,509.932717041921
1314,-200.01812861806954,508.51336717276433
1315,-199.87602583674584,500.2686233439122
1316,-200.07087560270938,505.76857878610707
1317,-200.04195238299965,501.18906123321585
1318,-200.02765757722017,510.98197764827364
1319,-200.0392930549796,499.7713503817984
1320,-199.99872831924463,501.8179121649339
1321,-200.05886362480865,509.54739677710546
1322,-200.10668285062155,502.89296622910837
1323,-199.99625097799637,500.54388441288233
1324,-200.1622765044158,510.57771022552
1325,-199.8533346089201,495.2482084576466
1326,-200.0113780517519,499.97111500978014
1327,-199.9791869406673,500.27870147550794
1328,-199.89506124215444,520.6474072789304
1329,-200.1780254017444,509.7217015215133
1330,-199.97338982447133,503.7197264710871
1331,-199.91735094594435,491.85548663145704
1332,-199.98702544797638,495.2380017982446
1333,-199.999859788816,494.20576704614086
1334,-200.2313663845508,498.65178901596914
1335,-200.07745992135736,497.51210652359816
1336,-199.7473418989791,497.7167118858323
1337,-199.91456865352527,492.69308330187454
1338,-200.00227413871806,495.7777546055064
1339,-199.83695614228358,503.0802333333866
1340,-199.89266157359657,494.91159940861684
1341,-200.04448897088636,500.52827064116155
1342,-200.22159935145564,497.64719868415636
1343,-199.86678273099534,497.5983282947835
1344,-199.88985681209837,493.98164808254694
1345,-199.92687573435694,496.54927694795447
1346,-199.78577975551477,485.494761881837
1347,-199.99282667905186,508.21194765062626
1348,-199.98385646424876,502.6635349525322
1349,-200.05857745796374,496.0175873102515
1350,-199.91949651631737,496.36211580913476
1351,-200.0105328095122,513.2943080933472
1352,-199.93336847045293,511.2933714055609
1353,-199.95054334823257,495.90984368187554
1354,-200.04943526453474,495.81379653492627
1355,-199.896880336295,510.1773022646713
1356,-200.08599728271915,506.46907346126574
1357,-200.15971722932832,505.4639606259139
1358,-200.16110496870385,506.4981200114888
1359,-200.0561447687439,500.2120666133391
1360,-199.95535286904595,496.3837381245505
1361,-200.0109040773793,492.60831333716914
1362,-199.9873327031233,494.737546477162
1363,-199.93676648154604,498.7861583716475
1364,-200.00951138762113,501.18496618318915
1365,-200.0711709103973,503.3650266840121
1366,-199.9113368389972,499.89551860373524
1367,-199.89832896666164,491.01926854406275
1368,-199.92398154749304,490.39699988972006
1369,-200.0415122063627,503.15620324729184
1370,-199.98236733620843,495.9080116790901
1371,-199.97723887398337,502.72795068384806
1372,-199.94397494067815,501.3933780753904
1373,-200.11871083521902,504.91634642396355
1374,-199.8926261263832,502.8941688121249
1375,-199.9786061919835,504.7683315696946
1376,-199.97978857141294,489.3340519704316
1377,-199.89282885904723,502.7136021596901
1378,-199.9422705463763,510.2540377468673
1379,-199.9100411444046,493.643011025081
1380,-199.8682056218356,495.41523499755226
1381,-200.16980567613686,499.85713742272185
1382,-199.9059859116144,510.80144848158966
1383,-199.98727443002733,494.472263884987
1384,-199.91033676392502,493.98198051028317
1385,-199.98172230891043,498.6440669516334
1386,-200.1065509422642,500.2023385243949
1387,-199.85505638588802,496.57805344133004
1388,-200.00198742366027,497.36494262233015
1389,-200.060377855094,498.1199569961445
1390,-199.90812425607405,492.7034322366088
1391,-200.10415261667643,492.32874643526293
1392,-199.85667554819423,487.75556040416257
1393,-199.97525176782935,494.7522666580629
1394,-200.03355719227426,501.75931781835493
1395,-199.92716105815649,497.7852759609503
1396,-199.89803174665852,509.8246898204331
1397,-200.0116857758373,493.42350558237416
1398,-200.17301309774177,498.01946676913747
1399,-200.17693362870423,499.3016944779683
1400,-200.04916233021004,503.51849357298266
1401,-200.10205151338238,507.302353854779
1402,-200.0049872505686,481.2293795728035
1403,-199.91888209326763,494.91205227277123
1404,-200.04576857858316,486.47307838805597
1405,-200.12808626538217,505.40490410827715
1406,-199.98072532518512,491.3031414080435
1407,-200.05010204671274,499.56076145318565
1408,-200.00952210268926,514.7856800802548
1409,-199.92609498185874,498.91356036867984
1410,-199.97157620651296,499.47372829989433
1411,-200.11323776780986,509.49944519628883
1412,-200.0920743278275,495.79392196526766
1413,-199.9634890039302,500.41114952946316
1414,-199.93633260556285,499.4772851324187
1415,-199.9528774927514,503.50172963771246
1416,-199.8537063537875,492.83161372687925
1417,-199.91847635485922,514.5548169244443
1418,-200.08931746253342,508.21807762012475
1419,-200.1698451113721,502.4354502893829
1420,-200.0256295165474,502.94650741934464
1421,-199.85953730140835,503.6729169320541
1422,-200.0846125617538,502.88345158553835
1423,-199.82067953319913,485.09903169915793
1424,-199.95785390241656,510.00147587398493
1425,-199.85977417537322,479.9510388999561
1426,-200.03302589594213,498.9709336265202
1427,-200.02237003682546,510.9744402917128
1428,-200.06602090662219,496.00148570579927
1429,-200.03140157558946,507.9366275414804
1430,-199.95980097031546,502.19951551976123
1431,-199.97229895140308,494.160768384546
1432,-199.8689908254476,502.6547703139715
1433,-199.78305666667404,497.708011673036
1434,-200.0596784284489,503.9487570657597
1435,-200.0522067310459,501.5592467816612
1436,-199.98450848793786,514.2019565145968
1437,-199.93287065258514,493.36524780127445
1438,-199.83327687385966,501.5107055458177
1439,-200.2632023133598,499.44862919679275
1440,-199.81662574272684,503.08826271539414
1441,-200.015601336764,498.7605435727866
1442,-199.858838203524,504.27225776350133
1443,-200.04049492997683,508.29058405967567
1444,-200.08751274169512,497.3281471481528
1445,-200.0819533242597,503.2126453224651
1446,-200.05141399719085,487.89937621137045
1447,-200.10014745580065,491.9912832812322
1448,-199.8243450519459,490.5667841382091
1449,-199.95229642493427,501.6191699886139
1450,-199.8826658255076,493.96147482013373
1451,-200.06479640723938,504.1233954424676
1452,-199.85627412709718,498.4216403005404
1453,-199.90135348508983,483.4287659384205
1454,-199.85406368136043,492.2603091323661
1455,-200.02109303635822,479.13996730050087
1456,-200.05612002621444,488.8605017715455
1457,-200.05384218705225,504.76999166292745
1458,-199.9970817374853,501.7010760439808
1459,-199.91121750166712,495.4209858481409
1460,-199.96905631162025,500.20219775972686
1461,-199.9106960414401,513.0949269694667
1462,-199.7466065251606,491.5338356572471
1463,-199.87904262109242,483.7396491370833
1464,-200.05115317091202,499.72365672999763
1465,-200.00264952507567,498.83355386177027
1466,-199.86506021486792,499.5266489248425
1467,-200.11126183306013,496.4080233270738
1468,-199.92876683889335,493.37752563585946
1469,-200.16198157736778,498.19973443860994
1470,-200.08865413316485,490.3995455938283
1471,-199.91925919581027,498.95975778355853
1472,-199.94920669199672,503.5866180632002
1473,-199.9236950500994,492.7535187987372
1474,-199.92651807698633,493.4012592099176
1475,-200.12812651966047,494.0532137925833
1476,-199.81535696952392,507.7004812270361
1477,-199.87202180778363,501.2686898102112
1478,-200.07627365002188,512.2451631703234
1479,-199.92817435817133,487.6254672593144
1480,-200.07545454040928,491.01894890800236
1481,-199.75700097388113,497.43230822783454
1482,-199.9995253761374,490.90279438471913
1483,-200.01037694576368,504.1757488216614
1484,-199.90657283376987,492.47203280145976
1485,-200.00923810162973,493.555833117772
1486,-199.98147089494043,502.2989633971374
1487,-199.9865543159254,508.4722317448585
1488,-200.10587374543528,505.2902527909012
1489,-199.94966269062314,493.19526161728487
1490,-200.04865920739766,514.3825879205793
1491,-200.00125944838467,499.9913407419665
1492,-200.1967443403439,495.29176789450935
1493,-199.84846647727318,494.2219183745603
1494,-200.063683362175,499.07119281277625
